	date	id	link	retweet	text	author
157	5-Aug	7.61677E+17	/KimKardashian/status/761676569102327808	FALSE	Thank you to everyone who attended the conference today! I loved talking to you all!https://twitter.com/librawhite/status/761672299070095360 …	KimKardashian
158	5-Aug	7.61645E+17	/KimKardashian/status/761645423933087744	FALSE	She just started gymnastics! Maybe she can show you some moves?https://twitter.com/simone_biles/status/761641420721680385 …	KimKardashian
159	5-Aug	7.61605E+17	/KimKardashian/status/761604578966069248	FALSE	New KIMOJI merch dropping today!!! International shipping just added! http://KimKardashianWest.com pic.twitter.com/YiB2UFsBx3	KimKardashian
160	4-Aug	7.61371E+17	/KimKardashian/status/761370761403609088	FALSE	She really is the best!!! she understands my painhttps://twitter.com/smiles_deanna19/status/761366440607748096 …	KimKardashian
161	4-Aug	7.61319E+17	/KimKardashian/status/761318719909875714	FALSE	International shipping now added!!!https://twitter.com/kkwjenner/status/761297983724019712 …	KimKardashian
162	4-Aug	7.61231E+17	/KimKardashian/status/761231131849084929	FALSE	Everyone go for Kanye to win #VideooftheYear for FAMOUS at the #VMAs http://mtv.com/vma/vote/video …	KimKardashian
163	4-Aug	7.61223E+17	/KimKardashian/status/761222685879705600	FALSE	Happy Birthday to the one and only @MyleezaKardash I hope you have the best birthday ever!!! 	KimKardashian
164	4-Aug	7.61216E+17	/KimKardashian/status/761215827584712705	FALSE	HOW TO GET MY GLAM WITH ONLY DRUGSTORE PRODUCTS http://bit.ly/2b3EOEu pic.twitter.com/Uaj14dJ59L	KimKardashian
165	3-Aug	7.60917E+17	/KimKardashian/status/760917067050524673	FALSE	or another option is having 2 iPhones. I really want my blackberry bold though. Reality is starting to set in & I'm getting sad	KimKardashian
166	3-Aug	7.60917E+17	/KimKardashian/status/760916596332212225	FALSE	I need 2 phones. Because I love having 2 different phone services so I always have a working phone.	KimKardashian
167	3-Aug	7.60916E+17	/KimKardashian/status/760916489385889792	FALSE	Do I try a different kind of blackberry? Or ditch it all together? Or a different phone like Samsung?	KimKardashian
168	3-Aug	7.60916E+17	/KimKardashian/status/760916393831243776	FALSE	Sooo my blackberry bold died. I can't find anymore on ebay. I knew this day would come & to be honest I'm prepared. But the question is....	KimKardashian
169	3-Aug	7.60887E+17	/KimKardashian/status/760886511164280832	FALSE	How good is the white marble case!?! I had so much fun designing these! Go to http://Lumee.com  to preorderpic.twitter.com/6NrYxU4OhK	KimKardashian
170	3-Aug	7.60871E+17	/KimKardashian/status/760871014255296512	FALSE	Omg lol I want this!https://twitter.com/ohkarli_/status/760868517486989312 …	KimKardashian
171	3-Aug	7.60867E+17	/KimKardashian/status/760867368339775488	FALSE	The black marble @Lumeecase is my new obsession! I designed the marble cases! Go to http://Lumee.com pic.twitter.com/zXTrhCSC4J	KimKardashian
172	2-Aug	7.60529E+17	/KimKardashian/status/760529117175349248	FALSE	So excited to have Balmain’s Spring/Summer 2016 collection in the #KimKardashianGame!pic.twitter.com/snIpN4FoEO	KimKardashian
173	2-Aug	7.60517E+17	/KimKardashian/status/760517010476310529	FALSE	Find out why Karl made me cry on my 1st shoot w him  but don't worry he made it up to me  http://KimKardashianWest.com pic.twitter.com/kGNi7GmbE3	KimKardashian
174	2-Aug	7.60513E+17	/KimKardashian/status/760512988939890688	FALSE	BTS AT OUR HARPER’S BAZAAR SHOOT http://bit.ly/2appwYL pic.twitter.com/G4ZMZMycQp	KimKardashian
175	2-Aug	7.60511E+17	/KimKardashian/status/760510612120211457	FALSE	PERFECT BROWS WITH ANASTASIA http://bit.ly/2aujuH3 pic.twitter.com/a70w0yoqOG	KimKardashian
176	1-Aug	7.60269E+17	/KimKardashian/status/760269182747365376	FALSE	Happy Birthday the chicest man I know! @riccardotisci17 xoxoxopic.twitter.com/gj3lMkXntN	KimKardashian
177	1-Aug	7.60248E+17	/KimKardashian/status/760247814530162688	FALSE	Weekend vibespic.twitter.com/aIJcTjfHEF	KimKardashian
178	1-Aug	7.60189E+17	/KimKardashian/status/760188745014448129	FALSE	Me too like really badhttps://twitter.com/steph_shep/status/760186172911923200 …	KimKardashian
179	31-Jul	7.59971E+17	/KimKardashian/status/759970685728985089	FALSE	OMG Keeping Up With The Kardashians won Teen Choice Reality Show!!!! Thank you so much to everyone who voted!!	KimKardashian
180	31-Jul	7.59934E+17	/KimKardashian/status/759933538586144770	FALSE	I love the show WAGS.	KimKardashian
181	31-Jul	7.59929E+17	/KimKardashian/status/759929121048662016	FALSE	OMG cryinggggggg #magicstick	KimKardashian
182	31-Jul	7.59921E+17	/KimKardashian/status/759920810702180352	FALSE	Who just saw my little Sainty on KUWTK?	KimKardashian
183	31-Jul	7.59921E+17	/KimKardashian/status/759920687062462468	FALSE	How beautiful is Cuba?!	KimKardashian
184	31-Jul	7.59909E+17	/KimKardashian/status/759908940238888960	FALSE	Throwback 2 when we were in Cuba! Can't wait to watch tonight's episode w u guys! A new episode of KUWTK starts soonpic.twitter.com/7KCnFlJgBc	KimKardashian
185	31-Jul	7.59848E+17	/KimKardashian/status/759848256494895108	FALSE	Savagehttps://twitter.com/khloekardashian/status/759841610129518593 …	KimKardashian
186	31-Jul	7.59848E+17	/KimKardashian/status/759848094053703681	FALSE	Gorgeous lolhttps://twitter.com/kkwsquad/status/759823673645682688 …	KimKardashian
187	31-Jul	7.59621E+17	/KimKardashian/status/759620871229026306	FALSE	Me too. Necessity!!!!https://twitter.com/jesssicaford/status/759619911144640512 …	KimKardashian
188	29-Jul	7.59163E+17	/KimKardashian/status/759163014293524484	FALSE	Major  @djkhaled Who got the album??? I just got it! Go get it now!!!	KimKardashian
189	29-Jul	7.5913E+17	/KimKardashian/status/759130193038446592	FALSE	"#BALMAINWOLVES #BALMAINFW16 music video directed by Steven Klein @Balmain, see more at http://BALMAIN.COM pic.twitter.com/zz7GXCbbHB"	KimKardashian
190	29-Jul	7.59099E+17	/KimKardashian/status/759099398047490048	FALSE	#BALMAINWOLVES #BALMAINFW16 Watch the music video at http://BALMAIN.COM  @Balmainpic.twitter.com/FcqV8Q2dKu	KimKardashian
191	28-Jul	7.5883E+17	/KimKardashian/status/758829563472334850	FALSE	This might be one of my favorite shoots! Thank you @harpersbazaarus & @laurabrown99 for the funny article!pic.twitter.com/nq64Vm9bHk	KimKardashian
192	28-Jul	7.58806E+17	/KimKardashian/status/758805910936354819	FALSE	Everyone vote for Kanye to win #VideooftheYear for FAMOUS at the VMAs http://www.mtv.com/vma/vote/video-of-the-year …	KimKardashian
193	28-Jul	7.58798E+17	/KimKardashian/status/758797624468135936	FALSE	Wearing Yeezy Season with Yeezypic.twitter.com/lrK5AC5urX	KimKardashian
194	28-Jul	7.58712E+17	/KimKardashian/status/758712124440875008	FALSE	"Flew to Paris to shoot w the legend @karllagerfeld, styled by my icon @carineroitfeld & creative dir Stephen Ganpic.twitter.com/FqWYgw4wP1"	KimKardashian
195	28-Jul	7.58674E+17	/KimKardashian/status/758673809129951232	FALSE	LOVE our September issue of @harpersbazaarus Styled by- @carineroitfeld  by- @karllagerfeld  #Bazaariconspic.twitter.com/JbgXBoKrT3	KimKardashian
196	27-Jul	7.58469E+17	/KimKardashian/status/758468987655106561	FALSE	I know I'm a late but HBD @jlo We had the best time in Vegas celebrating your birthday!!! Forever my inspiration!pic.twitter.com/prMTMZAZSl	KimKardashian
197	27-Jul	7.58359E+17	/KimKardashian/status/758358678017826816	FALSE	J.LO'S BIRTHDAY PARTY!http://bit.ly/2axmE1r 	KimKardashian
198	26-Jul	7.57986E+17	/KimKardashian/status/757985854820265984	FALSE	Happy Birthday to the most amazing grandma in the world! I love you so much words can't even explain!pic.twitter.com/V2LWqhemGk	KimKardashian
199	26-Jul	7.57976E+17	/KimKardashian/status/757975908405829632	FALSE	"Vodka, red bull, light ice? Some kinda good drink I over heard lolhttps://twitter.com/siya/status/757804095465926656 …"	KimKardashian
200	25-Jul	7.5779E+17	/KimKardashian/status/757789838451970048	FALSE	Vega$ Baby! All the pics on my app!pic.twitter.com/47AKvRGXRb	KimKardashian
201	25-Jul	7.5779E+17	/KimKardashian/status/757789729823657984	FALSE	Loved seeing you all in Vegas! All of the bts pics of me clubbing it up on a girls trip on my app now!pic.twitter.com/d3Neo7fkWN	KimKardashian
202	25-Jul	7.57672E+17	/KimKardashian/status/757672411248472064	FALSE	Love you!!! Xoxo https://twitter.com/zlatkoo_zuke/status/757647915280134145 …	KimKardashian
203	24-Jul	7.5713E+17	/KimKardashian/status/757130327764574208	FALSE	So much fun in Vegas at Hakkasan last night!pic.twitter.com/j5uW2SxgR8	KimKardashian
204	23-Jul	7.5673E+17	/KimKardashian/status/756730344296947712	FALSE	Just landed in Vegas!!!!	KimKardashian
205	21-Jul	7.56192E+17	/KimKardashian/status/756191709181071360	FALSE	So excited to be nominated for the #TeenChoice award for #SocialMediaQueen! RT to vote! @kimkardashianpic.twitter.com/ne5XI3NQbO	KimKardashian
206	20-Jul	7.55782E+17	/KimKardashian/status/755781803131097090	FALSE	Gonna try to run 3 miles today. So tired but gotta do it!	KimKardashian
207	19-Jul	7.5552E+17	/KimKardashian/status/755519714802016256	FALSE	Ready Vegas? This Friday I’m back hosting at @HakkasanLV inside the @MGMGrand! Tickets: http://hkk.sn/kimkwest pic.twitter.com/M7XVuh8fFB	KimKardashian
208	18-Jul	7.55124E+17	/KimKardashian/status/755124235333410817	FALSE	MEMEShttp://bit.ly/29UbfbX 	KimKardashian
209	17-Jul	7.54857E+17	/KimKardashian/status/754856613027024896	FALSE	do u guys follow me on snap chat? u really should ;-)	KimKardashian
210	17-Jul	7.54855E+17	/KimKardashian/status/754855280848973824	FALSE	makes me want to go back blonde but i'm scared it will ruin my hair :-(https://twitter.com/KimKourtKhloeK/status/754854797208158209 …	KimKardashian
211	17-Jul	7.54854E+17	/KimKardashian/status/754853536525983744	FALSE	hi doll!https://twitter.com/PlanetKhloeK/status/754853099668443136 …	KimKardashian
212	17-Jul	7.54853E+17	/KimKardashian/status/754852795493130240	FALSE	hey boo! I'm here!https://twitter.com/lifeofyonce/status/754852719144337408 …	KimKardashian
213	17-Jul	7.54852E+17	/KimKardashian/status/754852342801895424	FALSE	Theres a BIG difference between shading someone and speaking the truth!	KimKardashian
214	17-Jul	7.54849E+17	/KimKardashian/status/754849433582342144	FALSE	Love this Milf $ behind the scenes stuff! I was so excited to shoot this!	KimKardashian
215	17-Jul	7.54847E+17	/KimKardashian/status/754846811223830529	FALSE	I see you guys loving Kanye's exclusive footage in tonights episode! He shoots everything while creating albums. So dope	KimKardashian
216	17-Jul	7.54844E+17	/KimKardashian/status/754843987282948096	FALSE	Tune into Keeping Up With The Kardashians tonight on E to see all the BYS at @fergie Milf $ video!pic.twitter.com/eA7jn5gzj3	KimKardashian
217	17-Jul	7.54818E+17	/KimKardashian/status/754818471465287680	FALSE	"Wait it's legit National Snake Day?!?!?They have holidays for everybody, I mean everything these days! "	KimKardashian
218	17-Jul	7.54817E+17	/KimKardashian/status/754816849532088325	FALSE	A new word bubble was just added to Kimoji! Go download them if you don't already have them! #WorldEmojiDaypic.twitter.com/fg9CCB1Jan	KimKardashian
219	17-Jul	7.54742E+17	/KimKardashian/status/754742218359918592	FALSE	Happy World Emoji Day!!! #Kimojipic.twitter.com/e7Ttpe5lxb	KimKardashian
220	16-Jul	7.54515E+17	/KimKardashian/status/754514867369934848	FALSE	Yes this is my no extensions vibe lolhttps://twitter.com/myleezakardash/status/754506926780772352 …	KimKardashian
221	16-Jul	7.54503E+17	/KimKardashian/status/754503294895161344	FALSE	Beyond that! Can't wait to tell u guys soonhttps://twitter.com/_xmarissabee/status/754490824843558912 …	KimKardashian
222	16-Jul	7.54503E+17	/KimKardashian/status/754502607943659520	FALSE	Let's Live Tweet tomorrow during Keeping Up With The Kardashians! Who's gonna watch with me on E!?	KimKardashian
223	16-Jul	7.54502E+17	/KimKardashian/status/754502446387433473	FALSE	Shiiiiiiit tomorrow night then LOL I hate tweeting and deleting but I will repost that! LOLhttps://twitter.com/_xmarissabee/status/754501437653004288 …	KimKardashian
224	16-Jul	7.54381E+17	/KimKardashian/status/754381092430368769	FALSE	Last day to bid on my eBay auctions to benefit @childrensLA http://stores.ebay.com/kimsaprincess pic.twitter.com/mA11de2F2I	KimKardashian
225	15-Jul	7.54178E+17	/KimKardashian/status/754178131062173696	FALSE	what songs should i download. need to make a playlist	KimKardashian
226	15-Jul	7.54178E+17	/KimKardashian/status/754178067333918720	FALSE	I just downloaded it. I really love this song toohttps://twitter.com/kanyewest/status/754171721247105024 …	KimKardashian
227	15-Jul	7.54015E+17	/KimKardashian/status/754014521832779776	FALSE	Love all the BTS from @Fergie's Milf $ video! All on my app todaypic.twitter.com/ORCstbMDFm	KimKardashian
228	15-Jul	7.53993E+17	/KimKardashian/status/753993357597171713	FALSE	"Kendall & I had some fun last night, see it all on the snap! Follow me on snapchat @kimkardashianpic.twitter.com/3NaxDXHAMh"	KimKardashian
229	15-Jul	7.53987E+17	/KimKardashian/status/753986627760893952	FALSE	Kimoji merch is available at Dash stores!	KimKardashian
230	15-Jul	7.53974E+17	/KimKardashian/status/753973686433046528	FALSE	"i have seen it
so sad i criedhttps://twitter.com/UltimateKimK/status/753972092614258689 …"	KimKardashian
231	15-Jul	7.53851E+17	/KimKardashian/status/753851355534467072	FALSE	Finally home & seeing the news. My heart goes out to everyone in Nice. Lots of prayers being sent your way. God the world needs you 	KimKardashian
232	13-Jul	7.5333E+17	/KimKardashian/status/753329870298488835	FALSE	My vote for the #TeenChoice award for #SocialMediaKing goes to my husband @kanyewest  RTpic.twitter.com/M0OJexHcky	KimKardashian
233	13-Jul	7.5333E+17	/KimKardashian/status/753329618086539264	FALSE	So excited to be nominated for the #TeenChoice award for #SocialMediaQueen! RT to vote! @kimkardashianpic.twitter.com/dcrBJDeNyv	KimKardashian
234	13-Jul	7.53275E+17	/KimKardashian/status/753275337782403072	FALSE	Kylie is this months Allure cover girl!!! Check out our cute interviewhttp://www.allure.com/beauty-trends/blogs/daily-beauty-reporter/2016/07/kim-kardashian-kylie-jenner-beauty-advice.html?mbid=social_facebook …	KimKardashian
235	12-Jul	7.53004E+17	/KimKardashian/status/753004046827524096	FALSE	Shop looks from my closet through my new eBay auctions! There's still time left to bid! http://stores.ebay.com/kimsaprincess pic.twitter.com/o2Mseb0AB0	KimKardashian
236	12-Jul	7.52946E+17	/KimKardashian/status/752946379236974592	FALSE	TOSSING SALADS WITH MY SISTERShttp://bit.ly/29wE6NM 	KimKardashian
237	12-Jul	7.52901E+17	/KimKardashian/status/752900626607112193	FALSE	MY 5 FAVE WHITE T-SHIRT STYLES THIS SUMMERhttp://bit.ly/29swPmU 	KimKardashian
238	11-Jul	7.5263E+17	/KimKardashian/status/752629954139992065	FALSE	My new eBay auctions benefitting @childrensla are now live! http://stores.ebay.com/kimsaprincess pic.twitter.com/joT4o2b2lR	KimKardashian
239	11-Jul	7.52597E+17	/KimKardashian/status/752597220722110464	FALSE	ALL ABOUT OUR CUSTOM CARS http://bit.ly/29DzXLs pic.twitter.com/SkyrROQTOR	KimKardashian
240	11-Jul	7.52522E+17	/KimKardashian/status/752522380119937025	FALSE	Such a tremendous honor to be on the cover of @forbes! I never dreamed this would happen& know my Dad would be proudpic.twitter.com/jxsjXnfVQE	KimKardashian
241	11-Jul	7.52502E+17	/KimKardashian/status/752502302997487616	FALSE	The best accessory. http://KardashianSunKissed.com pic.twitter.com/lbHAuPq3FO	KimKardashian
242	10-Jul	7.52344E+17	/KimKardashian/status/752343933372379137	FALSE	the blue lagoon! this was so beautiful!	KimKardashian
243	10-Jul	7.52341E+17	/KimKardashian/status/752340961695371265	FALSE	I see you boo! https://twitter.com/CHAlNS/status/752340041368637440 …	KimKardashian
244	10-Jul	7.52341E+17	/KimKardashian/status/752340681977262080	FALSE	it was amazing! the whole experience was just so cool and once in a life time! i loved the blue lagoon!https://twitter.com/allijordan/status/752340280515268608 …	KimKardashian
245	10-Jul	7.5234E+17	/KimKardashian/status/752340257677324288	FALSE	It was super cool to take Iceland off of our bucket list #KUWTK	KimKardashian
246	10-Jul	7.52339E+17	/KimKardashian/status/752338535991037953	FALSE	West Coast I'm gonna watch with you! I always do East Coast so changing it up a bit! Who is gonna watch w me???	KimKardashian
247	9-Jul	7.51879E+17	/KimKardashian/status/751879372928278529	FALSE	Congrats to my girl @serenawilliams on making history!!!!! Truly the GOAT! Thank you for inspiring the world! 	KimKardashian
248	9-Jul	7.51803E+17	/KimKardashian/status/751802758336962560	FALSE	HAPPY BIRTHDYA MY SWEET P!https://www.kimkardashianwest.com/obsessed/1160-kim-kardashian-penelope-birthday/ …	KimKardashian
249	8-Jul	7.51495E+17	/KimKardashian/status/751494804199006209	FALSE	"Just downloaded ""Love Make The World Go Round"" @JLo @Lin_Manuel  http://smarturl.it/LMTWGR  ALL the proceeds go to Somos Orlando Fund."	KimKardashian
250	8-Jul	7.51431E+17	/KimKardashian/status/751430737304252416	FALSE	BLACK LIVES MATTERhttp://bit.ly/29rPJeO 	KimKardashian
251	8-Jul	7.51431E+17	/KimKardashian/status/751430617976279040	FALSE	Hey Guys! LuMee cases are featured today as Amazon’s Prime Deal of the Day. Best deal ever! #PrimeDay #LuMee http://amzn.to/29kDDyJ 	KimKardashian
252	7-Jul	7.51159E+17	/KimKardashian/status/751158501787918338	FALSE	Excited to announce I’ll be back hosting @HakkasanLV on Friday July 22 at @MGMGrand Tickets: http://hkk.sn/kimkwest pic.twitter.com/jqBPfS6Psv	KimKardashian
